village_id,village,district,province,population,watershed,forest_loss
1603030039,PIURA,TIGRE,LORETO,361,Cuenca Tigre,11.094671250000001
1603030001,INTUTO,TIGRE,LORETO,1688,Cuenca Tigre,63.511596250000004
1603040025,NUEVA UNION,TROMPETEROS,LORETO,73,Cuenca Tigre,27.129878750000003
1603040001,VILLA TROMPETEROS,TROMPETEROS,LORETO,3420,Cuenca Tigre,51.89701875
1603030036,SANTA CRUZ,TIGRE,LORETO,100,Cuenca Tigre,19.389465
1603030022,SAN ANDRES,TIGRE,LORETO,147,Cuenca Tigre,35.704837500000004
1603030034,SAN JORGE,TIGRE,LORETO,88,Cuenca Tigre,17.407785
1603040030,SAN CARLOS,TROMPETEROS,LORETO,176,Cuenca Tigre,33.914441249999996
1603040028,NUEVO SAN MARTIN,TROMPETEROS,LORETO,95,Cuenca Tigre,39.17843125
1603040027,CUCHARA,TROMPETEROS,LORETO,168,Cuenca Tigre,14.5438075
1603040026,LAS PALMERAS,TROMPETEROS,LORETO,61,Cuenca Tigre,23.7129325
1603030021,BELEN,TIGRE,LORETO,218,Cuenca Tigre,9.29251
1603030025,LIBERTAD,TIGRE,LORETO,507,Cuenca Tigre,52.571435
1603030037,CRISTO REY,TIGRE,LORETO,75,Cuenca Tigre,17.54963125
1603030045,LAS MALVINAS,TIGRE,LORETO,47,Cuenca Tigre,34.291669999999996
1603040038,NVO. PROGRESO,TROMPETEROS,LORETO,26,Cuenca Tigre,23.7802025
1603040040,PUERTO,TROMPETEROS,LORETO,32,Cuenca Tigre,33.472538750000005
1607050097,SANTA ANA,PASTAZA,DATEM DEL MARA_ON,268,Cuenca Pastaza,25.70631875
1607050123,PUERTO ANGARA,PASTAZA,DATEM DEL MARA_ON,61,Cuenca Pastaza,32.063437500000006
1607050124,DOMINGO COCHA,PASTAZA,DATEM DEL MARA_ON,21,Cuenca Pastaza,34.15724375
1607050133,PUERTO TANGAMA,PASTAZA,DATEM DEL MARA_ON,50,Cuenca Pastaza,27.1345
1607050068,PUERTO BARRANQUILLO,PASTAZA,DATEM DEL MARA_ON,56,Cuenca Pastaza,25.929180000000002
1607050078,MUSAKARUSHA,PASTAZA,DATEM DEL MARA_ON,71,Cuenca Pastaza,2.14661875
1607050125,NUEVO BELEN,PASTAZA,DATEM DEL MARA_ON,29,Cuenca Pastaza,38.228666249999996
1607050072,NUEVA YARINA,PASTAZA,DATEM DEL MARA_ON,94,Cuenca Pastaza,37.6469
1607050129,CASPACOCHA,PASTAZA,DATEM DEL MARA_ON,8,Cuenca Pastaza,35.5739875
1607050132,IHUAQUICOCHA,PASTAZA,DATEM DEL MARA_ON,19,Cuenca Pastaza,32.1943925
1607050092,PUERTO NUEVO,PASTAZA,DATEM DEL MARA_ON,12,Cuenca Pastaza,8.83404625
1607050096,3 DE AGOSTO,PASTAZA,DATEM DEL MARA_ON,16,Cuenca Pastaza,11.00547875
1607050145,CALIFORNIA,PASTAZA,DATEM DEL MARA_ON,31,Cuenca Pastaza,10.261205
1607050064,PUERTO REQUENA,PASTAZA,DATEM DEL MARA_ON,116,Cuenca Pastaza,8.43679125
1607050074,PIRUMBACOCHA,PASTAZA,DATEM DEL MARA_ON,80,Cuenca Pastaza,4.77951
1607050084,MONTERREY,PASTAZA,DATEM DEL MARA_ON,9,Cuenca Pastaza,19.47660375
1607050138,PUERTO  UNGURI,PASTAZA,DATEM DEL MARA_ON,56,Cuenca Pastaza,3.9350500000000004
1607050115,CHARAPACOCHA,PASTAZA,DATEM DEL MARA_ON,30,Cuenca Pastaza,13.560105
1607050118,NUEVO CAIMITO,PASTAZA,DATEM DEL MARA_ON,64,Cuenca Pastaza,6.154075
1607050083,PUERTO DIAZ,PASTAZA,DATEM DEL MARA_ON,99,Cuenca Pastaza,14.70602625
1607050093,NUEVA UNION,PASTAZA,DATEM DEL MARA_ON,71,Cuenca Pastaza,9.240438750000001
1607050079,NUEVO  UNGURAHUI,PASTAZA,DATEM DEL MARA_ON,61,Cuenca Pastaza,7.397886250000001
1607050077,MAMBOYACU,PASTAZA,DATEM DEL MARA_ON,52,Cuenca Pastaza,26.022620000000003
1607050087,CAMPO VERDE,PASTAZA,DATEM DEL MARA_ON,88,Cuenca Pastaza,14.183413749999998
1607050001,ULLPAYACU,PASTAZA,DATEM DEL MARA_ON,1013,Cuenca Pastaza,19.57326125
1607050081,ALIANZA,PASTAZA,DATEM DEL MARA_ON,73,Cuenca Pastaza,20.318122499999998
1607060044,WASHINTZA,ANDOAS,DATEM DEL MARA_ON,199,Cuenca Pastaza,24.33979875
1607050089,RECREO,PASTAZA,DATEM DEL MARA_ON,145,Cuenca Pastaza,18.2705525
1607050086,DOS DE MAYO,PASTAZA,DATEM DEL MARA_ON,5,Cuenca Pastaza,12.584952499999998
1607060019,LOS JARDINES,ANDOAS,DATEM DEL MARA_ON,230,Cuenca Pastaza,42.92365125
1607050095,LA CURVA,PASTAZA,DATEM DEL MARA_ON,116,Cuenca Pastaza,8.742840000000001
1607050094,CHICLIN,PASTAZA,DATEM DEL MARA_ON,37,Cuenca Pastaza,8.91207625
1607060001,ALIANZA CRISTIANA,ANDOAS,DATEM DEL MARA_ON,471,Cuenca Pastaza,38.7229375
1607060065,SUNGACHI,ANDOAS,DATEM DEL MARA_ON,143,Cuenca Pastaza,4.1323525
1607060063,BOLOGNESI,ANDOAS,DATEM DEL MARA_ON,77,Cuenca Pastaza,10.2720775
1607060071,ANDOAS VIEJO,ANDOAS,DATEM DEL MARA_ON,323,Cuenca Pastaza,26.635363750000003
1607060064,LOBOYACU,ANDOAS,DATEM DEL MARA_ON,219,Cuenca Pastaza,5.36906375
1607060002,NUEVO ANDOAS,ANDOAS,DATEM DEL MARA_ON,624,Cuenca Pastaza,45.09461625
1607060045,HUAGRAMONA,ANDOAS,DATEM DEL MARA_ON,279,Cuenca Pastaza,21.23298
1607050134,CAIMITO,PASTAZA,DATEM DEL MARA_ON,12,Cuenca Pastaza,27.41600125
1607050139,SANTANDER,PASTAZA,DATEM DEL MARA_ON,37,Cuenca Pastaza,13.329698749999999
1607050073,PUERTO BELEN,PASTAZA,DATEM DEL MARA_ON,79,Cuenca Pastaza,43.2732175
1607050136,VIEJO LIMON,PASTAZA,DATEM DEL MARA_ON,50,Cuenca Pastaza,4.7543025000000005
1607050137,NUEVO LIMON,PASTAZA,DATEM DEL MARA_ON,26,Cuenca Pastaza,9.1254575
1607050135,NUEVO EGIPTO,PASTAZA,DATEM DEL MARA_ON,58,Cuenca Pastaza,21.9485
1607050143,CAPIRONA,PASTAZA,DATEM DEL MARA_ON,10,Cuenca Pastaza,25.238428750000004
1607050131,NUEVA AMERICA,PASTAZA,DATEM DEL MARA_ON,9,Cuenca Pastaza,34.8751575
1607050127,HIFCO,PASTAZA,DATEM DEL MARA_ON,13,Cuenca Pastaza,37.34090625
1607050126,SUMBACHICOCHA,PASTAZA,DATEM DEL MARA_ON,16,Cuenca Pastaza,41.7942675
1607050122,NUEVA ALEGRIA,PASTAZA,DATEM DEL MARA_ON,5,Cuenca Pastaza,31.635672500000002
1607050144,TAPASHICOCHA,PASTAZA,DATEM DEL MARA_ON,30,Cuenca Pastaza,37.4940875
1607050151,SALASHKA,PASTAZA,DATEM DEL MARA_ON,28,Cuenca Pastaza,5.8367725
1607060014,CHURUS,ANDOAS,DATEM DEL MARA_ON,109,Cuenca Pastaza,33.822515
1607060009,TITIYACU,ANDOAS,DATEM DEL MARA_ON,63,Cuenca Pastaza,36.85237875
1607060010,CHECHERTA,ANDOAS,DATEM DEL MARA_ON,148,Cuenca Pastaza,5.11173875
1607060067,PUERTO ALEGRE,ANDOAS,DATEM DEL MARA_ON,184,Cuenca Pastaza,17.15989125
1607060076,SAN FERNANDO,ANDOAS,DATEM DEL MARA_ON,82,Cuenca Pastaza,2.83247125
1607060060,UNION ANTONIETA,ANDOAS,DATEM DEL MARA_ON,62,Cuenca Pastaza,19.0056575
1607060032,TSUATENTZA,ANDOAS,DATEM DEL MARA_ON,85,Cuenca Pastaza,22.776858750000002
1607060053,COCHAPURAHUA,ANDOAS,DATEM DEL MARA_ON,150,Cuenca Pastaza,11.86137125
1607060023,TSEKUNTSA,ANDOAS,DATEM DEL MARA_ON,181,Cuenca Pastaza,25.921300000000002
1607060018,NUEVO PORVENIR,ANDOAS,DATEM DEL MARA_ON,110,Cuenca Pastaza,47.0311425
1607060030,PANAYACU,ANDOAS,DATEM DEL MARA_ON,93,Cuenca Pastaza,12.259741250000001
1607060046,NARANJAL,ANDOAS,DATEM DEL MARA_ON,93,Cuenca Pastaza,16.324275
1607060050,SIWINT,ANDOAS,DATEM DEL MARA_ON,332,Cuenca Pastaza,13.43501375
1607060051,SABALOYACU,ANDOAS,DATEM DEL MARA_ON,123,Cuenca Pastaza,14.10692875
1607060041,NUEVO EDEN,ANDOAS,DATEM DEL MARA_ON,20,Cuenca Pastaza,22.321569999999998
1607060052,PUERTO GALILEA,ANDOAS,DATEM DEL MARA_ON,114,Cuenca Pastaza,5.86614625
1607060047,PUERTO RUBINA,ANDOAS,DATEM DEL MARA_ON,161,Cuenca Pastaza,31.122102499999997
1607060049,BETHEL,ANDOAS,DATEM DEL MARA_ON,132,Cuenca Pastaza,21.2115775
1607060012,PURANCHIN,ANDOAS,DATEM DEL MARA_ON,249,Cuenca Pastaza,3.81723625
1607060011,WAYUSENTZA,ANDOAS,DATEM DEL MARA_ON,116,Cuenca Pastaza,0.10044750000000001
1607060016,SANCHIK,ANDOAS,DATEM DEL MARA_ON,173,Cuenca Pastaza,0.14508500000000002
1607060027,WAMPINTZA,ANDOAS,DATEM DEL MARA_ON,167,Cuenca Pastaza,4.373600000000001
1607060040,CHINTU,ANDOAS,DATEM DEL MARA_ON,129,Cuenca Pastaza,4.3527075
1607060013,WASUM,ANDOAS,DATEM DEL MARA_ON,55,Cuenca Pastaza,7.7413
1607060035,WIJINT,ANDOAS,DATEM DEL MARA_ON,194,Cuenca Pastaza,12.06151375
1607060037,SHANSHOCOCHA,ANDOAS,DATEM DEL MARA_ON,168,Cuenca Pastaza,11.2040425
1607060038,NUEVO PERU,ANDOAS,DATEM DEL MARA_ON,177,Cuenca Pastaza,6.778425
1607060048,CHUINTAR,ANDOAS,DATEM DEL MARA_ON,190,Cuenca Pastaza,7.4185799999999995
1607060055,KUYUNTZA,ANDOAS,DATEM DEL MARA_ON,313,Cuenca Pastaza,3.77338
1607060057,SAN JUAN DE MANCHARI,ANDOAS,DATEM DEL MARA_ON,242,Cuenca Pastaza,23.2191425
1607060058,SANTA MARIA,ANDOAS,DATEM DEL MARA_ON,145,Cuenca Pastaza,10.04067875
1607060068,LIMON COCHA,ANDOAS,DATEM DEL MARA_ON,107,Cuenca Pastaza,7.19280875
1607060069,CHAMBIRA,ANDOAS,DATEM DEL MARA_ON,129,Cuenca Pastaza,6.52639
1607060072,NUEVO  UCAYALI,ANDOAS,DATEM DEL MARA_ON,78,Cuenca Pastaza,8.957488750000001
1607060073,NUEVO PROGRESO,ANDOAS,DATEM DEL MARA_ON,95,Cuenca Pastaza,20.39155125
1607060074,HORTENCIA COCHA,ANDOAS,DATEM DEL MARA_ON,109,Cuenca Pastaza,15.338458750000001
1607060075,CHIMARA,ANDOAS,DATEM DEL MARA_ON,51,Cuenca Pastaza,0.3201575
1607060022,PUTUIM,ANDOAS,DATEM DEL MARA_ON,123,Cuenca Pastaza,0.15624875000000002
1607060043,PUERTO FRANCO,ANDOAS,DATEM DEL MARA_ON,42,Cuenca Pastaza,25.097435
1607060039,WAKNIR,ANDOAS,DATEM DEL MARA_ON,85,Cuenca Pastaza,4.12430625
1607060034,KUNAMENTZA,ANDOAS,DATEM DEL MARA_ON,47,Cuenca Pastaza,25.151186250000002
1607060077,YAMPIK,ANDOAS,DATEM DEL MARA_ON,48,Cuenca Pastaza,0.1562575
1607060003,BOBONAZA,ANDOAS,DATEM DEL MARA_ON,11,Cuenca Pastaza,4.4742425
1603010090,YARINA,NAUTA,LORETO,124,Intercuenca Bajo Marañón,1.1582875000000001
1603010066,VILLA LUCERNA,NAUTA,LORETO,47,Intercuenca Bajo Marañón,29.10412125
1603010068,9 DE OCTUBRE,NAUTA,LORETO,409,Intercuenca Bajo Marañón,34.20486
1603010067,SANTA RITA DE FLORIDA,NAUTA,LORETO,123,Intercuenca Bajo Marañón,36.796448749999996
1603010048,SAN JOSE DE SARAPANGA,NAUTA,LORETO,109,Intercuenca Bajo Marañón,43.1521
1603010041,TUPAC AMARU II,NAUTA,LORETO,102,Intercuenca Bajo Marañón,47.32204625
1603010024,SANTA CRUZ,NAUTA,LORETO,248,Intercuenca Bajo Marañón,52.7881425
1603010101,PUERTO PRADO,NAUTA,LORETO,51,Intercuenca Bajo Marañón,48.2890425
1603010100,AMAZONAS,NAUTA,LORETO,300,Intercuenca Bajo Marañón,39.5300925
1603010018,PAYOROTE,NAUTA,LORETO,241,Intercuenca Bajo Marañón,48.14761
1603010012,BETSAIDA,NAUTA,LORETO,20,Intercuenca Bajo Marañón,42.6736675
1603010082,PE_A NEGRA,NAUTA,LORETO,64,Intercuenca Bajo Marañón,61.354023749999996
1603010034,MONTE ALEGRE,NAUTA,LORETO,96,Intercuenca Bajo Marañón,34.553481250000004
1603010040,VILLA BUEN FIN,NAUTA,LORETO,29,Intercuenca Bajo Marañón,76.29622
1603010102,BELLO HORIZONTE,NAUTA,LORETO,42,Intercuenca Bajo Marañón,56.479388750000005
1603010084,LAS MALVINAS,NAUTA,LORETO,67,Intercuenca Bajo Marañón,42.73606125
1603010044,SAN ANTONIO,NAUTA,LORETO,97,Intercuenca Bajo Marañón,44.249771249999995
1603010077,SANTA FE,NAUTA,LORETO,164,Intercuenca Bajo Marañón,75.07413875
1603010049,ACCION POPULAR,NAUTA,LORETO,46,Intercuenca Bajo Marañón,85.89975749999999
1603010070,BUEN PASTOR,NAUTA,LORETO,86,Intercuenca Bajo Marañón,95.37266749999999
1603010074,VILLA CONAAN,NAUTA,LORETO,294,Intercuenca Bajo Marañón,94.53059499999999
1603010029,IQUITOS,NAUTA,LORETO,2,Intercuenca Bajo Marañón,0.5682475
1603010065,VILLA CRISTIANA,NAUTA,LORETO,46,Intercuenca Bajo Marañón,87.24308375000001
1603010056,SAN MARTIN,NAUTA,LORETO,247,Intercuenca Bajo Marañón,56.931508750000006
1603010050,VILLA NUEVO CRUZADORES,NAUTA,LORETO,60,Intercuenca Bajo Marañón,86.8921325
1603010086,20 DE ENERO,NAUTA,LORETO,148,Intercuenca Bajo Marañón,46.86965125
1603010087,BUENOS AIRES,NAUTA,LORETO,89,Intercuenca Bajo Marañón,41.8391625
1603010078,BAGAZAN,NAUTA,LORETO,69,Intercuenca Bajo Marañón,66.30481875000001
1603010081,LAS PALMAS,NAUTA,LORETO,80,Intercuenca Bajo Marañón,42.581849999999996
1603010003,SAN REGIS,NAUTA,LORETO,861,Intercuenca Bajo Marañón,31.09439625
1603010073,SUCRE,NAUTA,LORETO,378,Intercuenca Bajo Marañón,23.97172375
1603010080,DOSD E MAYO,NAUTA,LORETO,204,Intercuenca Bajo Marañón,20.65716875
1603010057,NUEVO MIRAFLORES,NAUTA,LORETO,273,Intercuenca Bajo Marañón,68.530345
1603010063,PALIZADA,NAUTA,LORETO,532,Intercuenca Bajo Marañón,40.1131625
1603010036,PUERTO ORLANDO,NAUTA,LORETO,179,Intercuenca Bajo Marañón,79.194515
1603010039,SOLTERITOS,NAUTA,LORETO,142,Intercuenca Bajo Marañón,71.12457875
1603010035,PAMPA CA_O,NAUTA,LORETO,90,Intercuenca Bajo Marañón,32.98332625
1603010046,23 DE JUNIO,NAUTA,LORETO,185,Intercuenca Bajo Marañón,24.39303125
1603010043,SAN JACINTO,NAUTA,LORETO,126,Intercuenca Bajo Marañón,20.240448750000002
1603010058,PUERTO PERU,NAUTA,LORETO,92,Intercuenca Bajo Marañón,46.2370125
1603010088,AREQUIPA,NAUTA,LORETO,69,Intercuenca Bajo Marañón,2.96928625
1603010053,SAN RAMON,NAUTA,LORETO,144,Intercuenca Bajo Marañón,74.56211499999999
1603010072,SAN JORGE,NAUTA,LORETO,346,Intercuenca Bajo Marañón,58.5166475
1603010075,JOSE OLAYA,NAUTA,LORETO,78,Intercuenca Bajo Marañón,62.54873875
1603010001,NAUTA,NAUTA,LORETO,14646,Intercuenca Bajo Marañón,76.5989275
1603010054,GRAN PUNTA,NAUTA,LORETO,210,Intercuenca Bajo Marañón,66.180925
1603010019,SAN FRANCISCO,NAUTA,LORETO,311,Intercuenca Bajo Marañón,49.00803125
1603010085,SANTO DOMINGO,NAUTA,LORETO,33,Intercuenca Bajo Marañón,55.970336249999995
1602060037,NUEVA BELLAVISTA,LAGUNAS,ALTO AMAZONAS,44,Intercuenca Medio Bajo Marañón,26.687778750000003
1602060018,SAN PEDRO DEL ESTRENO,LAGUNAS,ALTO AMAZONAS,65,Intercuenca Medio Bajo Marañón,5.76880125
1602060009,PUCALLPA,LAGUNAS,ALTO AMAZONAS,80,Intercuenca Medio Bajo Marañón,14.528569999999998
1602060019,PUERTO ALEGRE,LAGUNAS,ALTO AMAZONAS,76,Intercuenca Medio Bajo Marañón,6.13070375
1602060017,SAN FERNANDO DE TIPISHCA,LAGUNAS,ALTO AMAZONAS,14,Intercuenca Medio Bajo Marañón,8.58359625
1602060011,HUANCAYO,LAGUNAS,ALTO AMAZONAS,184,Intercuenca Medio Bajo Marañón,35.902353749999996
1602060020,NUEVA UNION,LAGUNAS,ALTO AMAZONAS,338,Intercuenca Medio Bajo Marañón,23.33509375
1602060005,NUEVO ARICA,LAGUNAS,ALTO AMAZONAS,129,Intercuenca Medio Bajo Marañón,27.60727
1602060010,NUEVO MUNDO,LAGUNAS,ALTO AMAZONAS,224,Intercuenca Medio Bajo Marañón,36.16281125
1602060013,BARRANQUITA,LAGUNAS,ALTO AMAZONAS,105,Intercuenca Medio Bajo Marañón,25.233073750000003
1602060012,JUNIN,LAGUNAS,ALTO AMAZONAS,81,Intercuenca Medio Bajo Marañón,3.22934
1602060007,NUEVA CREACION,LAGUNAS,ALTO AMAZONAS,56,Intercuenca Medio Bajo Marañón,17.35013125
1602060048,NUEVO PROGRESO,LAGUNAS,ALTO AMAZONAS,71,Intercuenca Medio Bajo Marañón,33.5249925
1602060003,UNION ZANCUDO,LAGUNAS,ALTO AMAZONAS,177,Intercuenca Medio Bajo Marañón,11.5585875
1602060004,ALIANZA DEL HUACAMAYO,LAGUNAS,ALTO AMAZONAS,56,Intercuenca Medio Bajo Marañón,23.06234
1602060008,SAN JUAN,LAGUNAS,ALTO AMAZONAS,84,Intercuenca Medio Bajo Marañón,24.438745
1602060016,NUEVO TRIUNFO,LAGUNAS,ALTO AMAZONAS,53,Intercuenca Medio Bajo Marañón,2.393905
1602060021,SANTA ISABEL MARA_ON,LAGUNAS,ALTO AMAZONAS,93,Intercuenca Medio Bajo Marañón,27.148897500000004
1602060026,PUCACURO,LAGUNAS,ALTO AMAZONAS,146,Intercuenca Medio Bajo Marañón,14.48737875
1602060047,SAN JORGE,LAGUNAS,ALTO AMAZONAS,38,Intercuenca Medio Bajo Marañón,1.3778425
1602060060,NUEVO TINAJAYO,LAGUNAS,ALTO AMAZONAS,51,Intercuenca Medio Bajo Marañón,5.717641250000001
1603020015,PUERTO AMERICA,NAUTA,LORETO,72,Intercuenca Medio Bajo Marañón,102.127485
1603010026,SAN FRANCISCO DE CHOROYAC,NAUTA,LORETO,65,Intercuenca Medio Bajo Marañón,0.1529325
1603010055,ALIANZA,NAUTA,LORETO,74,Intercuenca Medio Bajo Marañón,54.345856250000004
1603010037,LISBOA,NAUTA,LORETO,116,Intercuenca Medio Bajo Marañón,59.72916874999999
1603010062,FIRMEZA,NAUTA,LORETO,111,Intercuenca Medio Bajo Marañón,38.527686249999995
1603010031,PUERTO ALEGRIA,NAUTA,LORETO,28,Intercuenca Medio Bajo Marañón,0.99097625
1603020025,SAN MARTIN DEL TIPISHCA,PARINARI,LORETO,504,Intercuenca Medio Bajo Marañón,35.160112500000004
1603020006,7 DE JUNIO - YURICA,PARINARI,LORETO,94,Intercuenca Medio Bajo Marañón,8.67540625
1603020021,SANTA CLARA,PARINARI,LORETO,57,Intercuenca Medio Bajo Marañón,87.90511625
1603020023,SAN JOSE DEL SAMIRIA,PARINARI,LORETO,449,Intercuenca Medio Bajo Marañón,32.4962375
1603020027,BOLIVAR,PARINARI,LORETO,80,Intercuenca Medio Bajo Marañón,19.42490875
1603020024,LEONCIO PRADO,PARINARI,LORETO,495,Intercuenca Medio Bajo Marañón,81.526685
1603020022,NUEVA FORTUNA,PARINARI,LORETO,359,Intercuenca Medio Bajo Marañón,91.6325525
1603020019,NVO. SAN JUAN,PARINARI,LORETO,165,Intercuenca Medio Bajo Marañón,90.47187875
1603020020,MUNDIAL,PARINARI,LORETO,201,Intercuenca Medio Bajo Marañón,80.2062175
1603020028,2 DE MAYO,PARINARI,LORETO,171,Intercuenca Medio Bajo Marañón,14.916034999999999
1603020012,PTO. AUXILIO,PARINARI,LORETO,95,Intercuenca Medio Bajo Marañón,96.561105
1603020007,SANTA ISABEL DE YUMBATURO,PARINARI,LORETO,194,Intercuenca Medio Bajo Marañón,0.06684
1603050074,CHANCHAMAYO,URARINAS,LORETO,104,Intercuenca Medio Bajo Marañón,30.100275
1603050006,SANTA ROSA DE PATOYACU,URARINAS,LORETO,75,Intercuenca Medio Bajo Marañón,9.487615
1603050090,NUEVO PERU,URARINAS,LORETO,21,Intercuenca Medio Bajo Marañón,0.44555875
1603050042,NUEVO SAN JUAN,URARINAS,LORETO,193,Intercuenca Medio Bajo Marañón,23.558870000000002
1603050073,NUEVA ALIANZA,URARINAS,LORETO,478,Intercuenca Medio Bajo Marañón,2.0139125
1603050034,PANDORA,URARINAS,LORETO,144,Intercuenca Medio Bajo Marañón,19.539223749999998
1603050068,SAN FRANCISCO,URARINAS,LORETO,109,Intercuenca Medio Bajo Marañón,39.54158125
1603050007,BUENA VISTA,URARINAS,LORETO,23,Intercuenca Medio Bajo Marañón,2.83185375
1603050018,SANTA ROSA DE PUCAYACU,URARINAS,LORETO,7,Intercuenca Medio Bajo Marañón,12.24081625
1603050022,BAYA YACU,URARINAS,LORETO,112,Intercuenca Medio Bajo Marañón,10.91961
1603050056,CALIFORNIA,URARINAS,LORETO,6,Intercuenca Medio Bajo Marañón,5.547365
1603050081,MANGUAL,URARINAS,LORETO,59,Intercuenca Medio Bajo Marañón,2.59774
1603050075,VISTA ALEGRE,URARINAS,LORETO,26,Intercuenca Medio Bajo Marañón,14.562078750000001
1603050069,CUNINICO,URARINAS,LORETO,324,Intercuenca Medio Bajo Marañón,19.5990625
1603050008,COPAL,URARINAS,LORETO,58,Intercuenca Medio Bajo Marañón,2.76361
1603050009,NUEVO PUCUNA,URARINAS,LORETO,57,Intercuenca Medio Bajo Marañón,3.9911237500000003
1603050012,SANTA SILVIA,URARINAS,LORETO,173,Intercuenca Medio Bajo Marañón,9.79943125
1603050014,SANTA ROSA DE SIAMBA,URARINAS,LORETO,230,Intercuenca Medio Bajo Marañón,12.750967499999998
1603050015,SANTA CRUZ,URARINAS,LORETO,159,Intercuenca Medio Bajo Marañón,29.125415
1603050019,DOS DE MAYO,URARINAS,LORETO,96,Intercuenca Medio Bajo Marañón,17.10934875
1603050024,SAN LORENZO,URARINAS,LORETO,53,Intercuenca Medio Bajo Marañón,9.567281249999999
1603050052,BERLIN,URARINAS,LORETO,78,Intercuenca Medio Bajo Marañón,43.66860625
1603050027,CURUHUINSI,URARINAS,LORETO,58,Intercuenca Medio Bajo Marañón,3.0198887500000002
1603050011,SANTA ROSA DE AIRICO,URARINAS,LORETO,86,Intercuenca Medio Bajo Marañón,11.7685125
1603050089,NUEVO PROGRESO,URARINAS,LORETO,27,Intercuenca Medio Bajo Marañón,1.6197912500000002
1603050082,SAN FERNANDO,URARINAS,LORETO,28,Intercuenca Medio Bajo Marañón,5.859075
1603050083,NUEVO PORVENIR,URARINAS,LORETO,52,Intercuenca Medio Bajo Marañón,13.467028749999999
1603050091,SAN MARCOS,URARINAS,LORETO,96,Intercuenca Medio Bajo Marañón,3.94131375
1603050087,BELLAVISTA,URARINAS,LORETO,78,Intercuenca Medio Bajo Marañón,18.521855000000002
1603050032,SANTA BEATRIZ,URARINAS,LORETO,102,Intercuenca Medio Bajo Marañón,13.162575000000002
1603050030,SAN JUAN DE ABEJAICO,URARINAS,LORETO,120,Intercuenca Medio Bajo Marañón,7.638655
1603050035,AYAHUASCA,URARINAS,LORETO,157,Intercuenca Medio Bajo Marañón,10.464516249999999
1603050041,GUINEAL,URARINAS,LORETO,141,Intercuenca Medio Bajo Marañón,9.370973750000001
1603050040,NUEVO SAN LUIS,URARINAS,LORETO,51,Intercuenca Medio Bajo Marañón,8.93489
1603050043,SAN ANTONIO DE BANCAL,URARINAS,LORETO,78,Intercuenca Medio Bajo Marañón,10.87520875
1603050044,PINTUYACU,URARINAS,LORETO,33,Intercuenca Medio Bajo Marañón,21.96150375
1603050045,LUPUNAYO,URARINAS,LORETO,170,Intercuenca Medio Bajo Marañón,25.563576249999997
1603050049,SAN ENRIQUE,URARINAS,LORETO,95,Intercuenca Medio Bajo Marañón,34.29298625
1603050050,REFORMA,URARINAS,LORETO,151,Intercuenca Medio Bajo Marañón,38.94383
1603050054,TRIUNFO,URARINAS,LORETO,82,Intercuenca Medio Bajo Marañón,43.81481125
1603050055,CAIMITUYO,URARINAS,LORETO,267,Intercuenca Medio Bajo Marañón,26.10032
1603050059,CAFETAL,URARINAS,LORETO,35,Intercuenca Medio Bajo Marañón,7.02575875
1603050057,JUAN VELASCO ALVARADO,URARINAS,LORETO,115,Intercuenca Medio Bajo Marañón,9.139305
1603050076,MONTERRICO,URARINAS,LORETO,244,Intercuenca Medio Bajo Marañón,29.23485
1603050067,SAN ANTONIO,URARINAS,LORETO,235,Intercuenca Medio Bajo Marañón,52.003516250000004
1603050070,URARINAS,URARINAS,LORETO,138,Intercuenca Medio Bajo Marañón,39.501565
1603050002,MAYPUCO,URARINAS,LORETO,1352,Intercuenca Medio Bajo Marañón,62.4247075
1603050065,NUEVA ESPERANZAHAMBIRA,URARINAS,LORETO,260,Intercuenca Medio Bajo Marañón,61.387164999999996
1603050062,SARAMURILLO,URARINAS,LORETO,220,Intercuenca Medio Bajo Marañón,23.18260875
1603050061,NUEVA ELMIRA,URARINAS,LORETO,42,Intercuenca Medio Bajo Marañón,25.6378425
1603050051,HUALLPA ISLA,URARINAS,LORETO,111,Intercuenca Medio Bajo Marañón,41.24965375
1603050048,VICTORIA,URARINAS,LORETO,61,Intercuenca Medio Bajo Marañón,47.44717875
1603050047,SAN GABRIEL,URARINAS,LORETO,123,Intercuenca Medio Bajo Marañón,31.5805675
1603050046,OLLANTA,URARINAS,LORETO,222,Intercuenca Medio Bajo Marañón,26.057227500000003
1603020005,ROCA FUERTE,PARINARI,LORETO,396,Intercuenca Medio Bajo Marañón,17.2248475
1603020003,SAN ROQUE,PARINARI,LORETO,376,Intercuenca Medio Bajo Marañón,16.80167625
1603020010,SAN JOSE DE PARINARI,PARINARI,LORETO,445,Intercuenca Medio Bajo Marañón,16.759238749999998
1603020014,NUEVA UNION,PARINARI,LORETO,78,Intercuenca Medio Bajo Marañón,44.529545
1603020017,TANGARANA,PARINARI,LORETO,64,Intercuenca Medio Bajo Marañón,69.90788500000001
1603020013,ATENAS,PARINARI,LORETO,159,Intercuenca Medio Bajo Marañón,68.26380625
1603010051,SAN JUAN DE LAGUNILLAS,NAUTA,LORETO,380,Intercuenca Medio Bajo Marañón,51.757569999999994
1603010042,ESPARTA,NAUTA,LORETO,70,Intercuenca Medio Bajo Marañón,82.74675124999999
