province,district,village,ccpp_id,population,river_name,hydro_name_ana,hydro_name_l6,hydro_name_l7,adef
REQUENA,REQUENA,SAN SALVADOR,1605010039,40,Rio Tapiche,Cuenca Tapiche,Hydro9,Hydro34,0.66659323
REQUENA,REQUENA,CALLAO,1605010040,22,Rio Tapiche,Cuenca Tapiche,Hydro9,Hydro34,0.63303717
REQUENA,REQUENA,GALICIA,1605010038,131,Rio Tapiche,Cuenca Tapiche,Hydro9,Hydro34,1.17258868
REQUENA,REQUENA,ALFA Y OMEGA,1605010032,47,Qda La Huamba,Cuenca Tapiche,Hydro9,Hydro34,3.03812056
REQUENA,REQUENA,NUEVA REFORMA,1605010037,153,Qda Yarina,Cuenca Tapiche,Hydro9,Hydro34,5.51423146
REQUENA,REQUENA,CRISTO REDENTOR,1605010036,41,Qda Aleman,Cuenca Tapiche,Hydro9,Hydro34,3.16826148
REQUENA,REQUENA,CONTAMANILLO,1605010013,105,Rio Ucayali,Intercuenca 49913,Hydro8,Hydro33,5.72965602
REQUENA,REQUENA,NUEVA UNION,1605010029,76,Qda Yarina,Cuenca Tapiche,Hydro9,Hydro34,6.54404515
REQUENA,EMILIO SAN MARTIN,28 DE JULIO,1605040023,326,Rio Juanache,Intercuenca 49913,Hydro8,Hydro76,3.52003777
REQUENA,EMILIO SAN MARTIN,VARGAS GUERRA,1605040024,109,Rio Juanache,Intercuenca 49913,Hydro8,Hydro76,2.53123457
REQUENA,EMILIO SAN MARTIN,ZAPATILLA II ZONA,1605040026,387,Rio Juanache,Intercuenca 49913,Hydro8,Hydro76,3.72379859
REQUENA,EMILIO SAN MARTIN,ZAPATILLA I ZONA,1605040025,236,Rio Juanache,Intercuenca 49913,Hydro8,Hydro76,4.25713379
REQUENA,CAPELO,PINTU LLACTA,1605030006,260,Rio Ucayali,Intercuenca 49913,Hydro8,Hydro76,1.29027189
REQUENA,EMILIO SAN MARTIN,SHEVONAL,1605040019,314,Rio Ucayali,Intercuenca 49913,Hydro8,Hydro76,6.16707126
REQUENA,ALTO TAPICHE,BELLAVISTA,1605020017,115,Rio Tapiche,Cuenca Tapiche,Hydro9,Hydro75,0.8742499
REQUENA,ALTO TAPICHE,SAN ANTONIO DE FORTALEZA,1605020014,111,Rio Tapiche,Cuenca Tapiche,Hydro9,Hydro75,0.8742499
REQUENA,ALTO TAPICHE,FATIMA,1605020008,134,Rio Tapiche,Cuenca Tapiche,Hydro9,Hydro75,2.48956517
REQUENA,ALTO TAPICHE,LIMON COCHA,1605020009,178,Rio Tapiche,Cuenca Tapiche,Hydro9,Hydro75,2.98199634
LORETO,URARINAS,SAN ANTONIO,1603050067,235,Rio Marañon,Intercuenca Medio Bajo Marañón,Hydro6,Hydro42,4.15721066
LORETO,URARINAS,CAIMITUYO,1603050055,267,Rio Urituyacu,Intercuenca Medio Bajo Marañón,Hydro6,Hydro48,1.90829023
LORETO,URARINAS,JUAN VELASCO ALVARADO,1603050057,115,Rio Urituyacu,Intercuenca Medio Bajo Marañón,Hydro6,Hydro48,0.69931216
LORETO,URARINAS,MONTERRICO,1603050076,244,Rio Marañon,Intercuenca Medio Bajo Marañón,Hydro6,Hydro49,2.46845297
LORETO,URARINAS,LUPUNAYO,1603050045,170,Rio Urituyacu,Intercuenca Medio Bajo Marañón,Hydro6,Hydro48,1.92863425
LORETO,URARINAS,REFORMA,1603050050,151,Rio Urituyacu,Intercuenca Medio Bajo Marañón,Hydro6,Hydro48,2.97736943
LORETO,URARINAS,TRIUNFO,1603050054,82,Rio Urituyacu,Intercuenca Medio Bajo Marañón,Hydro6,Hydro48,3.41938494
LORETO,URARINAS,GUINEAL,1603050041,141,Rio Urituyacu,Intercuenca Medio Bajo Marañón,Hydro6,Hydro48,0.72593334
LORETO,URARINAS,NUEVO SAN LUIS,1603050040,51,Rio Urituyacu,Intercuenca Medio Bajo Marañón,Hydro6,Hydro48,0.66217682
LORETO,URARINAS,SAN ANTONIO DE BANCAL,1603050043,78,Rio Urituyacu,Intercuenca Medio Bajo Marañón,Hydro6,Hydro48,0.90090669
REQUENA,REQUENA,NUEVO PUCATE,1605010004,135,Rio Ucayali,Intercuenca 49913,Hydro8,Hydro33,2.04771496
REQUENA,REQUENA,PUERTO PERU,1605010008,47,Rio Ucayali,Intercuenca 49913,Hydro8,Hydro33,0.81796806
REQUENA,REQUENA,YARINA,1605010026,183,Rio Tapiche,Cuenca Tapiche,Hydro9,Hydro34,6.12657344
REQUENA,REQUENA,HUARMI ISLA,1605010016,52,Rio Ucayali,Intercuenca 49913,Hydro8,Hydro33,5.34588947
REQUENA,REQUENA,PUERTO LORETO,1605010003,90,Rio Ucayali,Intercuenca 49913,Hydro8,Hydro33,3.52324298
REQUENA,REQUENA,FRAY MARTIN,1605010019,63,Rio Ucayali,Intercuenca 49913,Hydro8,Hydro33,1.33577725
REQUENA,REQUENA,ELMER FAUCETT,1605010015,31,Rio Ucayali,Intercuenca 49913,Hydro8,Hydro33,5.3063799000000005
LORETO,URARINAS,CUNINICO,1603050069,324,Rio Marañon,Intercuenca Medio Bajo Marañón,Hydro6,Hydro42,1.7930658
LORETO,URARINAS,COPAL,1603050008,58,Rio Chambira,Intercuenca Medio Bajo Marañón,Hydro6,Hydro41,0.19698248999999998
LORETO,URARINAS,SANTA SILVIA,1603050012,173,Rio Chambira,Intercuenca Medio Bajo Marañón,Hydro6,Hydro41,0.79000917
LORETO,URARINAS,MANGUAL,1603050081,59,Rio Chambira,Intercuenca Medio Bajo Marañón,Hydro6,Hydro41,0.1921214
LORETO,URARINAS,VISTA ALEGRE,1603050075,26,Rio Marañon,Intercuenca Medio Bajo Marañón,Hydro6,Hydro49,1.52463926
LORETO,URARINAS,SAN FRANCISCO,1603050068,109,Rio Marañon,Intercuenca Medio Bajo Marañón,Hydro6,Hydro42,2.89959597
LORETO,URARINAS,BUENA VISTA,1603050007,23,Qda Pucuna,Intercuenca Medio Bajo Marañón,Hydro6,Hydro41,0.30998435
LORETO,URARINAS,SANTA ROSA DE PUCAYACU,1603050018,7,Rio Pacayacu,Intercuenca Medio Bajo Marañón,Hydro6,Hydro41,1.09654131
LORETO,URARINAS,SANTA ROSA DE PATOYACU,1603050006,75,Río Patayacu,Intercuenca Medio Bajo Marañón,Hydro6,Hydro41,0.73177668
LORETO,URARINAS,NUEVO SAN JUAN,1603050042,193,Río Patayacu,Intercuenca Medio Bajo Marañón,Hydro6,Hydro41,2.27265321
LORETO,URARINAS,NUEVA ALIANZA,1603050073,478,Río Patayacu,Intercuenca Medio Bajo Marañón,Hydro6,Hydro41,0.35387622
LORETO,URARINAS,SANTA BEATRIZ,1603050032,102,Rio Pacayacu,Intercuenca Medio Bajo Marañón,Hydro6,Hydro41,1.02529674
LORETO,URARINAS,SAN JUAN DE ABEJAICO,1603050030,120,Rio Urituyacu,Intercuenca Medio Bajo Marañón,Hydro6,Hydro48,0.55591809
LORETO,URARINAS,AYAHUASCA,1603050035,157,Rio Urituyacu,Intercuenca Medio Bajo Marañón,Hydro6,Hydro48,0.91713319
LORETO,URARINAS,SAN FERNANDO,1603050082,28,Rio Pacayacu,Intercuenca Medio Bajo Marañón,Hydro6,Hydro41,0.42283726
LORETO,URARINAS,NUEVO PORVENIR,1603050083,52,Rio Pacayacu,Intercuenca Medio Bajo Marañón,Hydro6,Hydro41,1.02159019
LORETO,URARINAS,SAN MARCOS,1603050091,96,Rio Chambira,Intercuenca Medio Bajo Marañón,Hydro6,Hydro41,0.26035202
LORETO,URARINAS,BELLAVISTA,1603050087,78,Río Patayacu,Intercuenca Medio Bajo Marañón,Hydro6,Hydro41,1.40501686
LORETO,URARINAS,BERLIN,1603050052,78,Rio Marañon,Intercuenca Medio Bajo Marañón,Hydro6,Hydro42,3.7476314399999997
LORETO,URARINAS,NUEVO PROGRESO,1603050089,27,Río Patayacu,Intercuenca Medio Bajo Marañón,Hydro6,Hydro41,0.31884408000000003
LORETO,URARINAS,SANTA ROSA DE SIAMBA,1603050014,230,Rio Chambira,Intercuenca Medio Bajo Marañón,Hydro6,Hydro41,1.11416807
LORETO,URARINAS,SANTA CRUZ,1603050015,159,Rio Chambira,Intercuenca Medio Bajo Marañón,Hydro6,Hydro41,2.42687535
LORETO,URARINAS,DOS DE MAYO,1603050019,96,Rio Chambira,Intercuenca Medio Bajo Marañón,Hydro6,Hydro41,1.16213783
LORETO,URARINAS,SAN LORENZO,1603050024,53,Rio Tigrillo,Intercuenca Medio Bajo Marañón,Hydro6,Hydro41,0.84232242
MARISCAL RAMON CASTILLA,RAMON CASTILLA,NUEVA PALESTINA,1604010056,130,Qda Agua Blanca,Intercuenca 4977,Hydro15,Hydro74,5.46832124
MARISCAL RAMON CASTILLA,RAMON CASTILLA,SAN MARTIN DE ARAHUANA,1604010074,69,Qda Agua Blanca,Intercuenca 4977,Hydro15,Hydro74,5.62793683
MARISCAL RAMON CASTILLA,RAMON CASTILLA,SAN FRANCISCO DE MARICHIN,1604010045,210,Qda Marichin,Intercuenca 4977,Hydro15,Hydro74,7.48312572
MARISCAL RAMON CASTILLA,RAMON CASTILLA,NUEVA ALIANZA,1604010049,17,Qda Marichin,Intercuenca 4977,Hydro15,Hydro74,5.63250562
MARISCAL RAMON CASTILLA,RAMON CASTILLA,CAHUIDE YANAYACU,1604010030,197,Qda Cano Yanayacu,Intercuenca 4977,Hydro15,Hydro74,3.56999008
MARISCAL RAMON CASTILLA,RAMON CASTILLA,SAN JOSE DE BERSEVA,1604010057,134,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro5,7.71938876
MARISCAL RAMON CASTILLA,RAMON CASTILLA,PRIMAVERA,1604010048,71,Qda Marichin,Intercuenca 4977,Hydro15,Hydro74,7.24875112
MARISCAL RAMON CASTILLA,RAMON CASTILLA,SAN PEDRO DE PALO SECO,1604010050,377,Qda Marichin,Intercuenca 4977,Hydro15,Hydro74,7.4750813
MARISCAL RAMON CASTILLA,RAMON CASTILLA,NUEVO PARAISO,1604010086,76,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro5,7.78273981
MARISCAL RAMON CASTILLA,YAVARI,TUCANO,1604030059,40,Rio Yavari,Cuenca Yavari,Hydro1,Hydro74,0.16523875999999998
MARISCAL RAMON CASTILLA,YAVARI,SAN SEBASTIAN,1604030005,118,Rio Yavari,Cuenca Yavari,Hydro1,Hydro3,5.3551506700000004
MARISCAL RAMON CASTILLA,YAVARI,CAROLINA,1604030035,39,Rio Yavari Marin,Cuenca Yavari,Hydro1,Hydro19,0.06979625
MARISCAL RAMON CASTILLA,RAMON CASTILLA,NUEVA GALILEA,1604010046,93,Qda Cano Yanayacu,Intercuenca 4977,Hydro15,Hydro74,6.82543232
MARISCAL RAMON CASTILLA,RAMON CASTILLA,NUEVO ORIENTE,1604010023,92,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,3.37980243
MARISCAL RAMON CASTILLA,RAMON CASTILLA,SAN SALVADOR I ZONA,1604010016,65,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,2.77909793
MARISCAL RAMON CASTILLA,RAMON CASTILLA,SANTA MARTHA,1604010026,112,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,2.84076607
MARISCAL RAMON CASTILLA,RAMON CASTILLA,PUERTO INCA,1604010021,72,Rio Caballococha,Intercuenca 4977,Hydro15,Hydro74,3.25329305
MARISCAL RAMON CASTILLA,RAMON CASTILLA,ALDEA GRAU,1604010019,117,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,1.74257567
MARISCAL RAMON CASTILLA,RAMON CASTILLA,TUPAC AMARU,1604010022,129,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,2.95151303
MARISCAL RAMON CASTILLA,RAMON CASTILLA,SANTA RITA DE CA_O,1604010035,167,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,3.65055708
MARISCAL RAMON CASTILLA,RAMON CASTILLA,PUERTO SINAI,1604010033,201,Rio Caballococha,Intercuenca 4977,Hydro15,Hydro74,3.0553188000000002
MARISCAL RAMON CASTILLA,RAMON CASTILLA,SANTA ELENA,1604010038,115,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,3.38349084
MARISCAL RAMON CASTILLA,RAMON CASTILLA,BUFEO COCHA,1604010078,222,Qda Agua Blanca,Intercuenca 4977,Hydro15,Hydro74,4.29482523
MARISCAL RAMON CASTILLA,RAMON CASTILLA,CHIMBOTE,1604010043,485,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,5.94981909
MARISCAL RAMON CASTILLA,RAMON CASTILLA,INTI PACARI,1604010037,101,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,4.81163912
MARISCAL RAMON CASTILLA,RAMON CASTILLA,JOSE CARLOS MARIATEGUI,1604010036,125,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,3.10721259
MARISCAL RAMON CASTILLA,YAVARI,LEONCIO RAMIREZ,1604030034,185,Rio Yavari,Cuenca Yavari,Hydro1,Hydro74,1.9233935
MARISCAL RAMON CASTILLA,RAMON CASTILLA,BUEN JARDIN DEL CALLARU,1604010089,320,Rio Callaru,Intercuenca 4977,Hydro15,Hydro74,3.44664283
MARISCAL RAMON CASTILLA,YAVARI,UNION FAMILIAR,1604030007,46,Rio Yavari,Cuenca Yavari,Hydro1,Hydro3,3.75676045
MARISCAL RAMON CASTILLA,YAVARI,AMELIA,1604030032,3,Rio Yavari,Cuenca Yavari,Hydro1,Hydro3,1.1957166399999999
MARISCAL RAMON CASTILLA,YAVARI,SACAMBU,1604030031,32,Rio Yavari,Cuenca Yavari,Hydro1,Hydro74,0.10834136
MARISCAL RAMON CASTILLA,YAVARI,PETROPOLIS,1604030033,159,Rio Yavari,Cuenca Yavari,Hydro1,Hydro74,1.69969361
MARISCAL RAMON CASTILLA,YAVARI,SANTA RITA,1604030023,42,Rio Yavari,Cuenca Yavari,Hydro1,Hydro3,0.56418827
MARISCAL RAMON CASTILLA,YAVARI,SIMON RIVERAAN FERNAND,1604030006,9,Rio Yavari,Cuenca Yavari,Hydro1,Hydro3,3.75676045
MARISCAL RAMON CASTILLA,YAVARI,SAN FERNANDO,1604030065,5,Rio Yavari,Cuenca Yavari,Hydro1,Hydro3,4.17255066
MARISCAL RAMON CASTILLA,YAVARI,BUEN SUCESO,1604030018,259,Rio Yavari,Cuenca Yavari,Hydro1,Hydro3,5.11176507
MARISCAL RAMON CASTILLA,YAVARI,CANAAN DE LA ESPERANZA,1604030017,82,Rio Yavari,Cuenca Yavari,Hydro1,Hydro3,5.80635587
MARISCAL RAMON CASTILLA,YAVARI,POBRE ALEGRE,1604030014,42,Rio Yavari,Cuenca Yavari,Hydro1,Hydro3,4.71878674
MARISCAL RAMON CASTILLA,YAVARI,NUEVO SAN FELIPE,1604030011,59,Rio Yavari,Cuenca Yavari,Hydro1,Hydro3,3.85097488
MARISCAL RAMON CASTILLA,YAVARI,NUEVO MONTE DE LOS OLIVOS,1604030028,75,Rio Yavari,Cuenca Yavari,Hydro1,Hydro3,1.73908169
MARISCAL RAMON CASTILLA,YAVARI,YARINA,1604030029,38,Rio Yavari,Cuenca Yavari,Hydro1,Hydro3,4.25236883
MARISCAL RAMON CASTILLA,YAVARI,SAN JUAN,1604030067,4,Rio Yavari,Cuenca Yavari,Hydro1,Hydro3,0.68149935
MARISCAL RAMON CASTILLA,YAVARI,SAN PEDRO,1604030012,487,Rio Yavari,Cuenca Yavari,Hydro1,Hydro3,8.37742614
MARISCAL RAMON CASTILLA,YAVARI,ALBERTO FUJIMORI,1604030045,175,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,4.59827616
MARISCAL RAMON CASTILLA,YAVARI,ESPERANZA,160403-100,41,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,3.33759543
MARISCAL RAMON CASTILLA,YAVARI,PUERTO ALEGRIA,1604030049,800,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,2.60108053
MARISCAL RAMON CASTILLA,YAVARI,NUEVA ESPERANZA,1604030030,215,Rio Yavari Marin,Cuenca Yavari,Hydro1,Hydro19,1.54626196
MARISCAL RAMON CASTILLA,RAMON CASTILLA,BELLAVISTA CALLARU,1604010047,3650,Rio Callaru,Intercuenca 4977,Hydro15,Hydro74,7.60398384
MARISCAL RAMON CASTILLA,YAVARI,SAN FRANCISCO,1604030051,115,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,2.76485099
MARISCAL RAMON CASTILLA,YAVARI,CHINERIA,1604030070,200,Qda Cano Chinera,Intercuenca 4977,Hydro15,Hydro74,1.5519949100000001
MARISCAL RAMON CASTILLA,YAVARI,GAMBOA,1604030042,152,Qda Gamboa,Intercuenca 4977,Hydro15,Hydro74,2.67380505
MARISCAL RAMON CASTILLA,PEBAS,SAN FRANCISCO,1604020054,492,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro5,7.28443272
MARISCAL RAMON CASTILLA,PEBAS,ESTRECHO DE MAGALLANES,1604020036,160,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro6,3.23648686
MARISCAL RAMON CASTILLA,PEBAS,PUERTO RICO DE BARRANQUIL,1604020027,49,Qda Yanayacu,Intercuenca 4977,Hydro15,Hydro6,2.93844891
MARISCAL RAMON CASTILLA,PEBAS,SAN PEDRO DE SHISHITA,1604020028,241,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro5,5.3691873
MARISCAL RAMON CASTILLA,PEBAS,SANTA LUCIA DE PREFECTO,1604020024,99,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro5,7.13700509
MARISCAL RAMON CASTILLA,PEBAS,TRIUNFO,1604020040,279,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro5,1.03807675
MARISCAL RAMON CASTILLA,PEBAS,HUANTA,1604020041,756,Rio Orosa,Intercuenca 4977,Hydro15,Hydro6,4.47509247
MARISCAL RAMON CASTILLA,PEBAS,ATAHUALLPA,1604020022,102,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro6,4.22848587
MARISCAL RAMON CASTILLA,PEBAS,SHISHITILLO,1604020031,76,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro5,1.76275541
MARISCAL RAMON CASTILLA,RAMON CASTILLA,BARRANQUILLA,1604010087,90,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,2.51923442
MARISCAL RAMON CASTILLA,YAVARI,SOPLIN VARGAS,1604030022,128,Rio Yavari,Cuenca Yavari,Hydro1,Hydro3,5.1884149
MARISCAL RAMON CASTILLA,YAVARI,SANTA TERESA,1604030010,219,Rio Yavari,Cuenca Yavari,Hydro1,Hydro3,6.03268099
MARISCAL RAMON CASTILLA,RAMON CASTILLA,CABALLO COCHA,1604010001,7885,Rio Caballococha,Intercuenca 4977,Hydro15,Hydro74,5.71214465
MARISCAL RAMON CASTILLA,YAVARI,MARIO RIVERA,1604030041,269,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,3.79061046
MARISCAL RAMON CASTILLA,RAMON CASTILLA,PUERTO ALEGRE,1604010053,234,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,4.3900167
MARISCAL RAMON CASTILLA,RAMON CASTILLA,VISTA ALEGRE,1604010028,276,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,1.14565287
MARISCAL RAMON CASTILLA,RAMON CASTILLA,SANTA ROSA DEL CA_O,1604010034,176,Rio Caballococha,Intercuenca 4977,Hydro15,Hydro74,5.26257738
MARISCAL RAMON CASTILLA,RAMON CASTILLA,SAN MIGUEL DE CACAO,1604010031,251,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,3.56223993
MARISCAL RAMON CASTILLA,PEBAS,PEBAS,1604020001,3825,Rio Ampiyacu,Intercuenca 4977,Hydro15,Hydro7,8.19157281
MARISCAL RAMON CASTILLA,YAVARI,NUEVA JERUSALEN,1604030019,297,Rio Yavari,Cuenca Yavari,Hydro1,Hydro3,6.36862212
MARISCAL RAMON CASTILLA,YAVARI,PARAISO,1604030020,37,Rio Yavari,Cuenca Yavari,Hydro1,Hydro3,8.75773354
DATEM DEL MARA_ON,ANDOAS,SANTA MARIA,1607060058,145,Rio Manchari,Cuenca Pastaza,Hydro11,Hydro60,0.97035611
DATEM DEL MARA_ON,ANDOAS,SHANSHOCOCHA,1607060037,168,Rio Huitoyacu,Cuenca Pastaza,Hydro11,Hydro60,0.90816712
DATEM DEL MARA_ON,ANDOAS,CHUINTAR,1607060048,190,Rio Huitoyacu,Cuenca Pastaza,Hydro11,Hydro60,0.72467879
DATEM DEL MARA_ON,ANDOAS,CHINTU,1607060040,129,Qda Shuruntsa (Sinchiyacu),Cuenca Pastaza,Hydro11,Hydro69,0.46814855
DATEM DEL MARA_ON,ANDOAS,WIJINT,1607060035,194,Rio Huitoyacu,Cuenca Pastaza,Hydro11,Hydro60,0.86227062
DATEM DEL MARA_ON,ANDOAS,BETHEL,1607060049,132,Rio Huasaga,Cuenca Pastaza,Hydro11,Hydro69,2.08714449
DATEM DEL MARA_ON,ANDOAS,BOBONAZA,1607060003,11,Rio Pastaza,Cuenca Pastaza,Hydro11,Hydro68,0.43912398999999996
DATEM DEL MARA_ON,ANDOAS,PUTUIM,1607060022,123,Rio Huasaga,Cuenca Pastaza,Hydro11,Hydro69,0.01892821
DATEM DEL MARA_ON,ANDOAS,NUEVO  UCAYALI,1607060072,78,Rio Huitoyacu,Cuenca Pastaza,Hydro11,Hydro60,0.73920697
DATEM DEL MARA_ON,ANDOAS,NUEVO PROGRESO,1607060073,95,Rio Huitoyacu,Cuenca Pastaza,Hydro11,Hydro60,1.80729493
DATEM DEL MARA_ON,ANDOAS,CHIMARA,1607060075,51,Qda Shimarillo,Cuenca Pastaza,Hydro11,Hydro60,0.02497396
DATEM DEL MARA_ON,ANDOAS,CHURUS,1607060014,109,Rio Pastaza,Cuenca Pastaza,Hydro11,Hydro68,3.35344462
DATEM DEL MARA_ON,ANDOAS,SABALOYACU,1607060051,123,Rio Pastaza,Cuenca Pastaza,Hydro11,Hydro68,1.38639516
DATEM DEL MARA_ON,ANDOAS,NUEVO EDEN,1607060041,20,Rio Huasaga,Cuenca Pastaza,Hydro11,Hydro69,2.05519701
DATEM DEL MARA_ON,ANDOAS,PUERTO GALILEA,1607060052,114,Rio Huasaga,Cuenca Pastaza,Hydro11,Hydro69,0.5774122899999999
DATEM DEL MARA_ON,ANDOAS,PUERTO RUBINA,1607060047,161,Rio Huasaga,Cuenca Pastaza,Hydro11,Hydro69,2.83111532
DATEM DEL MARA_ON,ANDOAS,PANAYACU,1607060030,93,Rio Pastaza,Cuenca Pastaza,Hydro11,Hydro68,1.44485763
DATEM DEL MARA_ON,ANDOAS,TITIYACU,1607060009,63,Qda Titiyacu,Cuenca Pastaza,Hydro11,Hydro68,4.3041856
DATEM DEL MARA_ON,ANDOAS,CHECHERTA,1607060010,148,Rio Huasaga,Cuenca Pastaza,Hydro11,Hydro69,0.5404602
DATEM DEL MARA_ON,ANDOAS,PUERTO ALEGRE,1607060067,184,Rio Manchari,Cuenca Pastaza,Hydro11,Hydro60,1.5714792
DATEM DEL MARA_ON,ANDOAS,SAN FERNANDO,1607060076,82,Rio Pastaza,Cuenca Pastaza,Hydro11,Hydro60,0.22179
DATEM DEL MARA_ON,PASTAZA,CAIMITO,1607050134,12,Rio Chapuli,Cuenca Pastaza,Hydro11,Hydro61,2.01945984
DATEM DEL MARA_ON,PASTAZA,SANTANDER,1607050139,37,Rio Pastaza,Cuenca Pastaza,Hydro11,Hydro54,1.18713925
DATEM DEL MARA_ON,PASTAZA,PUERTO BELEN,1607050073,79,Rio Chapuli,Cuenca Pastaza,Hydro11,Hydro61,3.15765481
DATEM DEL MARA_ON,PASTAZA,CHARUPA,1607050105,589,Rio Marañon,Intercuenca Medio Marañón,Hydro10,Hydro52,4.67443795
DATEM DEL MARA_ON,PASTAZA,CAMPO VERDE,1607050087,88,Rio Pastacillo,Cuenca Pastaza,Hydro11,Hydro54,1.4413865
DATEM DEL MARA_ON,PASTAZA,SAN ISIDRO,1607050100,273,Rio Marañon,Intercuenca Medio Marañón,Hydro10,Hydro52,1.99872723
DATEM DEL MARA_ON,PASTAZA,PUERTO ALEGRE,1607050088,90,Rio Ungumayo,Intercuenca Medio Marañón,Hydro10,Hydro52,1.12483214
DATEM DEL MARA_ON,PASTAZA,NUEVO  UNGURAHUI,1607050079,61,Rio Pastacillo,Cuenca Pastaza,Hydro11,Hydro54,0.64736464
DATEM DEL MARA_ON,PASTAZA,MAMBOYACU,1607050077,52,Rio Ungurahui,Cuenca Pastaza,Hydro11,Hydro54,1.80287351
DATEM DEL MARA_ON,PASTAZA,UNGUMAYO,1607050102,182,Rio Marañon,Intercuenca Medio Marañón,Hydro10,Hydro52,1.34958827
DATEM DEL MARA_ON,PASTAZA,SAN JOSE,1607050104,67,Rio Marañon,Intercuenca Medio Marañón,Hydro10,Hydro52,1.39543883
DATEM DEL MARA_ON,PASTAZA,CHARAPACOCHA,1607050115,30,Qda Pirumba,Cuenca Pastaza,Hydro11,Hydro61,1.05888313
DATEM DEL MARA_ON,PASTAZA,NUEVO CAIMITO,1607050118,64,Rio Pastaza,Cuenca Pastaza,Hydro11,Hydro54,0.56057347
DATEM DEL MARA_ON,PASTAZA,PUERTO DIAZ,1607050083,99,Rio Pastaza,Cuenca Pastaza,Hydro11,Hydro54,1.31835964
DATEM DEL MARA_ON,PASTAZA,NUEVA UNION,1607050093,71,Rio Pastaza,Cuenca Pastaza,Hydro11,Hydro54,0.71278173
DATEM DEL MARA_ON,PASTAZA,SALASHKA,1607050151,28,Rio Ungurahui,Cuenca Pastaza,Hydro11,Hydro54,0.47585198
DATEM DEL MARA_ON,PASTAZA,NUEVA AMERICA,1607050131,9,Rio Chapuli,Cuenca Pastaza,Hydro11,Hydro61,2.66188033
DATEM DEL MARA_ON,PASTAZA,HIFCO,1607050127,13,Rio Chapuli,Cuenca Pastaza,Hydro11,Hydro61,2.89377045
DATEM DEL MARA_ON,PASTAZA,SUMBACHICOCHA,1607050126,16,Rio Chapuli,Cuenca Pastaza,Hydro11,Hydro61,3.12738093
DATEM DEL MARA_ON,PASTAZA,VIEJO LIMON,1607050136,50,Rio Chapuli,Cuenca Pastaza,Hydro11,Hydro61,0.42800425
DATEM DEL MARA_ON,PASTAZA,NUEVO EGIPTO,1607050135,58,Rio Chapuli,Cuenca Pastaza,Hydro11,Hydro61,1.68586085
DATEM DEL MARA_ON,PASTAZA,SANTA ANA,1607050097,268,Rio Pastaza,Cuenca Pastaza,Hydro11,Hydro54,2.07403181
DATEM DEL MARA_ON,MORONA,TIGRE YACU,1607040060,51,Rio Morona,Cuenca Morona,Hydro13,Hydro65,0.41062456999999997
DATEM DEL MARA_ON,MORONA,FORTALEZA,1607040022,22,Rio Morona,Cuenca Morona,Hydro13,Hydro65,1.11728095
DATEM DEL MARA_ON,PASTAZA,PIRUMBACOCHA,1607050074,80,Rio Chuinda,Cuenca Pastaza,Hydro11,Hydro61,0.23613023
DATEM DEL MARA_ON,PASTAZA,MONTERREY,1607050084,9,Rio Ushpayacu,Cuenca Pastaza,Hydro11,Hydro54,1.66713844
DATEM DEL MARA_ON,PASTAZA,PUERTO NUEVO,1607050092,12,Rio Pastaza,Cuenca Pastaza,Hydro11,Hydro54,0.70018107
DATEM DEL MARA_ON,PASTAZA,3 DE AGOSTO,1607050096,16,Rio Pastaza,Cuenca Pastaza,Hydro11,Hydro54,0.96517625
DATEM DEL MARA_ON,PASTAZA,CALIFORNIA,1607050145,31,Rio Pastaza,Cuenca Pastaza,Hydro11,Hydro54,0.88364606
DATEM DEL MARA_ON,PASTAZA,NUEVO BELEN,1607050125,29,Rio Chapuli,Cuenca Pastaza,Hydro11,Hydro61,2.63552236
