id_loc,nrohab,village,district,province,RiverName,HydroNameL6,HydroNameL7,HydroNameANA
1601080045,38,PROGRESO II ZONA,PUNCHANA,MAYNAS,Rio Momon,Hydro2,Hydro20,Cuenca Nanay
1601080051,53,FRAY MARTIN,PUNCHANA,MAYNAS,Rio Momon,Hydro2,Hydro20,Cuenca Nanay
1601080049,140,MOMONCILLO,PUNCHANA,MAYNAS,Rio Momon,Hydro2,Hydro20,Cuenca Nanay
1601080048,57,SANTA ROSA,PUNCHANA,MAYNAS,Rio Momon,Hydro2,Hydro20,Cuenca Nanay
1601080033,49,ROCA FUERTE,PUNCHANA,MAYNAS,Rio Momon,Hydro2,Hydro20,Cuenca Nanay
1601080027,60,HIPOLITO UNANUE,PUNCHANA,MAYNAS,Rio Momon,Hydro2,Hydro20,Cuenca Nanay
1601080009,25,ALFONSO UGARTE I ZONA,PUNCHANA,MAYNAS,Rio Momon,Hydro2,Hydro20,Cuenca Nanay
1601080011,89,PUERTO ALICIA,PUNCHANA,MAYNAS,Rio Momon,Hydro2,Hydro20,Cuenca Nanay
1601080008,301,PUNTO ALEGRE,PUNCHANA,MAYNAS,Rio Momon,Hydro2,Hydro20,Cuenca Nanay
1601080007,33,AGRARIO DE SHIMBILLO,PUNCHANA,MAYNAS,Rio Momon,Hydro2,Hydro20,Cuenca Nanay
1601080055,300,SANTO TOMAS,PUNCHANA,MAYNAS,Rio Nanay,Hydro2,Hydro20,Cuenca Nanay
1601080029,254,CENTRO ARENAL,PUNCHANA,MAYNAS,Rio Nanay,Hydro2,Hydro20,Cuenca Nanay
1601080037,114,INDEPENDENCIA,PUNCHANA,MAYNAS,Rio Nanay,Hydro2,Hydro20,Cuenca Nanay
1601080046,239,SANTA CLOTILDE,PUNCHANA,MAYNAS,Rio Nanay,Hydro2,Hydro20,Cuenca Nanay
1601080060,72,SAN ANTONIO,PUNCHANA,MAYNAS,Rio Nanay,Hydro2,Hydro20,Cuenca Nanay
1601080034,354,PICURO YACU,PUNCHANA,MAYNAS,Rio Nanay,Hydro2,Hydro20,Cuenca Nanay
1605050015,273,OBRERO,MAQUIA,REQUENA,Rio Canal Puinahua,Hydro8,Hydro39,Intercuenca 49913
1605050016,58,SANTA ELENA,MAQUIA,REQUENA,Rio Canal Puinahua,Hydro8,Hydro39,Intercuenca 49913
1601020050,44,PISCO,ALTO NANAY,MAYNAS,Rio Nanay,Hydro2,Hydro20,Cuenca Nanay
1601020051,38,NUEVO LORETO,ALTO NANAY,MAYNAS,Rio Nanay,Hydro2,Hydro20,Cuenca Nanay
1601020042,57,SALVADOR,ALTO NANAY,MAYNAS,Rio Nanay,Hydro2,Hydro20,Cuenca Nanay
1602060004,56,ALIANZA DEL HUACAMAYO,LAGUNAS,ALTO AMAZONAS,Rio Arica,Hydro6,Hydro51,Intercuenca Medio Bajo Marañón
1603030009,17,LAMAS TIPISHCA,TIGRE,LORETO,Rio Tigre,Hydro7,Hydro78,Cuenca Tigre
1603030006,118,SAN JUAN DE BARTRA,TIGRE,LORETO,Rio Tigre,Hydro7,Hydro78,Cuenca Tigre
1604010081,99,"NAZARETH",RAMON CASTILLA,MARISCAL RAMON CASTILLA,Qda Shapaja,Hydro1,Hydro3,Cuenca Yavari
1604030001,2310,ISLANDIA,YAVARI,MARISCAL RAMON CASTILLA,Rio Yavari,Hydro1,Hydro74,Cuenca Yavari
1604030002,56,JAPON,YAVARI,MARISCAL RAMON CASTILLA,Rio Yavari,Hydro1,Hydro3,Cuenca Yavari
1604030009,52,NUEVO REMANSO,YAVARI,MARISCAL RAMON CASTILLA,Rio Yavari,Hydro1,Hydro3,Cuenca Yavari
1604030004,10,PUERTO LIBANO,YAVARI,MARISCAL RAMON CASTILLA,Rio Yavari,Hydro1,Hydro3,Cuenca Yavari
1605010017,280,ARICA VIEJO,REQUENA,REQUENA,Rio Ucayali,Hydro8,Hydro33,Intercuenca 49913
1605010018,173,CAROCURAHUAITE,REQUENA,REQUENA,Rio Ucayali,Hydro8,Hydro33,Intercuenca 49913
1605010014,35,MAGDALENA,REQUENA,REQUENA,Rio Ucayali,Hydro8,Hydro33,Intercuenca 49913
1605010007,55,LUCIANA,REQUENA,REQUENA,Rio Ucayali,Hydro5,Hydro28,Intercuenca 49911
1605010011,67,PUERTO RICO,REQUENA,REQUENA,Rio Ucayali,Hydro8,Hydro33,Intercuenca 49913
1605010012,79,NUEVO CARAHUAYTILLO,REQUENA,REQUENA,Rio Ucayali,Hydro8,Hydro33,Intercuenca 49913
1605010034,141,BELEN DE URCO,REQUENA,REQUENA,Qda Forastero,Hydro9,Hydro34,Cuenca Tapiche
1605090006,137,PUERTO ANGEL,TAPICHE,REQUENA,Rio Tapiche,Hydro9,Hydro44,Cuenca Tapiche
1605090005,211,SAN PEDRO,TAPICHE,REQUENA,Rio Tapiche,Hydro9,Hydro44,Cuenca Tapiche
1605100010,67,11 DE AGOSTO,JENARO HERRERA,REQUENA,Rio Ucayali,Hydro5,Hydro28,Intercuenca 49911
1605100009,292,YANALLPA,JENARO HERRERA,REQUENA,Rio Ucayali,Hydro5,Hydro28,Intercuenca 49911
1605100001,3450,JENARO HERRERA,JENARO HERRERA,REQUENA,Rio Ucayali,Hydro5,Hydro28,Intercuenca 49911
1607020029,244,SACHAVACA,CAHUAPANAS,DATEM DEL MARA_ON,Rio Sillay (Qda Sillay),Hydro13,Hydro57,Cuenca Carhuapanas
1607020030,155,SAN MIGUEL,CAHUAPANAS,DATEM DEL MARA_ON,Rio Sillay (Qda Sillay),Hydro13,Hydro57,Cuenca Carhuapanas
1607020024,121,CENTRO AMERICA,CAHUAPANAS,DATEM DEL MARA_ON,Rio Sillay (Qda Sillay),Hydro13,Hydro57,Cuenca Carhuapanas
1607020022,250,CHACATAN,CAHUAPANAS,DATEM DEL MARA_ON,Rio Sillay (Qda Sillay),Hydro13,Hydro57,Cuenca Carhuapanas
1607020017,138,PANDORA,CAHUAPANAS,DATEM DEL MARA_ON,Rio Sillay (Qda Sillay),Hydro13,Hydro57,Cuenca Carhuapanas
1607020018,157,SAN PEDRO DE YANAYAQUILLO,CAHUAPANAS,DATEM DEL MARA_ON,Rio Sillay (Qda Sillay),Hydro13,Hydro57,Cuenca Carhuapanas
1607020026,91,SAN ISIDRO,CAHUAPANAS,DATEM DEL MARA_ON,Rio Sillay (Qda Sillay),Hydro13,Hydro57,Cuenca Carhuapanas
1607020028,62,NUEVO CAJAMARCA,CAHUAPANAS,DATEM DEL MARA_ON,Rio Sillay (Qda Sillay),Hydro13,Hydro57,Cuenca Carhuapanas
1607020037,231,PUEBLO CHAYAHUITAS,CAHUAPANAS,DATEM DEL MARA_ON,Rio Sillay (Qda Sillay),Hydro13,Hydro57,Cuenca Carhuapanas
1607020042,39,PUERTO AMERICA,CAHUAPANAS,DATEM DEL MARA_ON,Rio Sillay (Qda Sillay),Hydro13,Hydro57,Cuenca Carhuapanas
1607020048,23,MIRAFLORES,CAHUAPANAS,DATEM DEL MARA_ON,Rio Sillay (Qda Sillay),Hydro13,Hydro57,Cuenca Carhuapanas
1607020043,53,PIJUAYAL,CAHUAPANAS,DATEM DEL MARA_ON,Rio Sillay (Qda Sillay),Hydro13,Hydro57,Cuenca Carhuapanas
1607040006,255,SAN JUAN,MORONA,DATEM DEL MARA_ON,Rio Morona,Hydro13,Hydro65,Cuenca Morona
1607040018,68,CUSUIMI,MORONA,DATEM DEL MARA_ON,Rio Morona,Hydro13,Hydro65,Cuenca Morona
1607040011,47,SANTA CRUZ,MORONA,DATEM DEL MARA_ON,Rio Morona,Hydro13,Hydro65,Cuenca Morona
1607050137,26,NUEVO LIMON,PASTAZA,DATEM DEL MARA_ON,Rio Chapuli,Hydro11,Hydro61,Cuenca Pastaza
1602010092,89,NUEVO JAEN,YURIMAGUAS,ALTO AMAZONAS,Rio Shanusi,Hydro10,Hydro62,Intercuenca Medio Bajo Huallaga
1602010102,204,ROCA FUERTE,YURIMAGUAS,ALTO AMAZONAS,Rio Shanusi,Hydro10,Hydro62,Intercuenca Medio Bajo Huallaga
1602010091,313,TUPAC AMARU,YURIMAGUAS,ALTO AMAZONAS,Rio Shanusi,Hydro10,Hydro62,Intercuenca Medio Bajo Huallaga
1602010090,210,SAN JUAN DE PUMAYACU,YURIMAGUAS,ALTO AMAZONAS,Rio Shanusi,Hydro10,Hydro62,Intercuenca Medio Bajo Huallaga
1602010088,125,30 DE AGOSTO,YURIMAGUAS,ALTO AMAZONAS,Rio Shanusi,Hydro10,Hydro62,Intercuenca Medio Bajo Huallaga
1602010137,150,CENTRO CHAMBIRA,YURIMAGUAS,ALTO AMAZONAS,Rio Shanusi,Hydro10,Hydro62,Intercuenca Medio Bajo Huallaga
1602010105,111,LAS PALMERAS,YURIMAGUAS,ALTO AMAZONAS,Rio Shanusi,Hydro10,Hydro62,Intercuenca Medio Bajo Huallaga
1602010106,93,SANTA CLARA,YURIMAGUAS,ALTO AMAZONAS,Rio Shanusi,Hydro10,Hydro62,Intercuenca Medio Bajo Huallaga
1602010103,634,SAN JUAN DE PAMPLONA,YURIMAGUAS,ALTO AMAZONAS,Rio Shanusi,Hydro10,Hydro62,Intercuenca Medio Bajo Huallaga
1602010095,108,MARIANO MELGAR,YURIMAGUAS,ALTO AMAZONAS,Rio Shanusi,Hydro10,Hydro62,Intercuenca Medio Bajo Huallaga
1602010085,46,CHAMBIRA - 1,YURIMAGUAS,ALTO AMAZONAS,Rio Shanusi,Hydro10,Hydro62,Intercuenca Medio Bajo Huallaga
1602010115,35,NUEVO SAN MARTIN I,YURIMAGUAS,ALTO AMAZONAS,Rio Shanusi,Hydro10,Hydro62,Intercuenca Medio Bajo Huallaga
1602010133,98,PRIMAVERA,YURIMAGUAS,ALTO AMAZONAS,Rio Huallaga,Hydro10,Hydro53,Intercuenca Bajo Huallga
1602010066,134,CHIRAPA,YURIMAGUAS,ALTO AMAZONAS,Rio Huallaga,Hydro10,Hydro62,Intercuenca Medio Bajo Huallaga
1602010001,45348,YURIMAGUAS,YURIMAGUAS,ALTO AMAZONAS,Rio Huallaga,Hydro10,Hydro62,Intercuenca Medio Bajo Huallaga
1602010132,16,PACHACUTEC,YURIMAGUAS,ALTO AMAZONAS,Rio Huallaga,Hydro10,Hydro53,Intercuenca Bajo Huallga
1602010045,16,SAN FERNANDO,YURIMAGUAS,ALTO AMAZONAS,Rio Huallaga,Hydro10,Hydro53,Intercuenca Bajo Huallga
1602010077,103,MICAELA BASTIDAS,YURIMAGUAS,ALTO AMAZONAS,Rio Paranapura,Hydro10,Hydro63,Cuenca Paranapura
1602010074,308,TRANCA YACU,YURIMAGUAS,ALTO AMAZONAS,Rio Paranapura,Hydro10,Hydro63,Cuenca Paranapura
1601030104,248,EL PORVENIR I ZONA,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro26,Intercuenca 49799
1601030084,187,SAN JOSE DE OMAGUAS,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro26,Intercuenca 49799
1601030068,308,SAN SALVADOR DE OMAGUA,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro26,Intercuenca 49799
1601030073,135,NUEVA PRIMAVERA,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro26,Intercuenca 49799
1601030098,116,FOMENTO,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro26,Intercuenca 49799
1601030083,101,YACAPANA I ZONA,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro26,Intercuenca 49799
1601030080,98,TAPIRA NUEVO I ZONA,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro21,Intercuenca 49799
1601030087,210,CENTRO YAPACANA,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro26,Intercuenca 49799
1601030093,46,24 DE JUNIO,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro24,Intercuenca 49799
1601030079,76,NUEVO TRUJILLO,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro21,Intercuenca 49799
1601030075,96,MANGUA,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro24,Intercuenca 49799
1601030026,136,NUEVO PROGRESO - MUYUY,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro21,Intercuenca 49797
1601030056,77,TAPIRA CHICO,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro21,Intercuenca 49799
1601120077,134,AUGUSTO FREYRE GARCIA,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro21,Intercuenca 49797
1601030029,234,PANGUANA II ZONA,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro21,Intercuenca 49797
1601030030,86,SAN FRANCISCO DE ANGAMOS,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro21,Intercuenca 49797
1601030129,338,UNION-AUCAYO,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro21,Intercuenca 49797
1601030002,101,TIMAREO I ZONA,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro21,Intercuenca 49797
1601030033,52,COLLPA,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro21,Intercuenca 49797
1601030137,293,CENTRO INDUSTRIAL,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro21,Intercuenca 49797
1607030031,151,PALESTINA,MANSERICHE,DATEM DEL MARA_ON,Rio Yurac Apaga,Hydro13,Hydro67,Intercuenca 49877
1601040055,86,NUEVA LIBERTAD,INDIANA,MAYNAS,Rio Maniti,Hydro2,Hydro17,Cuenca Manití
1601030057,76,BUENOS AIRESUEBRADA DE,FERNANDO LORES,MAYNAS,Rio Tamshiyacu,Hydro2,Hydro21,Intercuenca 49797
1601030076,152,SERAFIN FILOMENO,FERNANDO LORES,MAYNAS,Rio Tamshiyacu,Hydro2,Hydro21,Intercuenca 49797
1601030031,49,PUEBLO LIBRE,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro21,Intercuenca 49797
1601040050,62,NUEVO EDEN,INDIANA,MAYNAS,Rio Maniti,Hydro2,Hydro17,Cuenca Manití
1601030126,607,GALLITO,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro21,Intercuenca 49797
1601130002,2275,RUMO COCHA,SAN JUAN BAUTISTA,MAYNAS,Rio Nanay,Hydro2,Hydro20,Cuenca Nanay
1601030078,65,8 DE MAYO,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro24,Intercuenca 49799
1601030067,161,CENTRO AMERICA,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro21,Intercuenca 49799
1601030045,50,SAN JORGE,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro21,Intercuenca 49799
1601120058,85,PE_A BLANCA,BELEN,MAYNAS,Rio Itaya,Hydro2,Hydro27,Cuenca Itaya
1601130021,84,PALO SECO,SAN JUAN BAUTISTA,MAYNAS,Rio Itaya,Hydro2,Hydro21,Cuenca Itaya
1601130041,88,SANTA MARTHA,BELEN,MAYNAS,Rio Itaya,Hydro2,Hydro27,Cuenca Itaya
1601030053,94,SANTA LUCINDA,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro26,Intercuenca 49799
1601030110,32,LIBERTAD,FERNANDO LORES,MAYNAS,Rio Tamshiyacu,Hydro2,Hydro21,Intercuenca 49797
1601030100,157,MIRAFLORES,FERNANDO LORES,MAYNAS,Rio Tamshiyacu,Hydro2,Hydro21,Intercuenca 49797
1601030090,46,SAN MIGUEL,FERNANDO LORES,MAYNAS,Rio Tamshiyacu,Hydro2,Hydro21,Intercuenca 49797
1601030082,194,RIVERA ALTA,FERNANDO LORES,MAYNAS,Rio Tamshiyacu,Hydro2,Hydro21,Intercuenca 49797
1601070047,386,LAGARTO COCHA,"NAPO",MAYNAS,Rio Napo,Hydro4,Hydro23,Cuenca Napo
1601070055,1109,SAN LUIS TACSHA CURARAY,"NAPO",MAYNAS,Rio Napo,Hydro4,Hydro23,Cuenca Napo
1601060002,170,NUEVO SAN JUAN,MAZAN,MAYNAS,Rio Napo,Hydro4,Hydro23,Cuenca Napo
1601060003,60,COPALILLO,MAZAN,MAYNAS,Rio Napo,Hydro4,Hydro23,Cuenca Napo
1601050059,135,COMANDANCIA,LAS AMAZONAS,MAYNAS,Rio Orosa,Hydro15,Hydro73,Intercuenca 4977
1601050058,123,SAN ISIDRO,LAS AMAZONAS,MAYNAS,Rio Amazonas,Hydro15,Hydro9,Intercuenca 4977
1601050002,1639,YANASHI,LAS AMAZONAS,MAYNAS,Rio Yanashi,Hydro15,Hydro9,Intercuenca 4977
1601050062,165,SAN ANTONIO DE ARAMBAZA,LAS AMAZONAS,MAYNAS,Rio Yanashi,Hydro15,Hydro9,Intercuenca 4977
1601050063,62,NUEVA ESPERANZA,LAS AMAZONAS,MAYNAS,Rio Yanashi,Hydro15,Hydro9,Intercuenca 4977
1601050054,81,SAN SALVADOR,LAS AMAZONAS,MAYNAS,Rio Amazonas,Hydro15,Hydro9,Intercuenca 4977
1601050051,134,SAN JOSE DE OROZA,LAS AMAZONAS,MAYNAS,Rio Amazonas,Hydro15,Hydro9,Intercuenca 4977
1601040009,244,PUCALLPA,INDIANA,MAYNAS,Rio Amazonas,Hydro2,Hydro16,Intercuenca 49793
1601040018,277,SANTA TERESA,INDIANA,MAYNAS,Rio Amazonas,Hydro2,Hydro16,Intercuenca 49793
1601060040,223,BAGAZAN,MAZAN,MAYNAS,Rio Napo,Hydro4,Hydro13,Cuenca Napo
1601060012,218,LLACHAPA,MAZAN,MAYNAS,Rio Napo,Hydro4,Hydro13,Cuenca Napo
1601060024,52,JUVENTUD YARINA,MAZAN,MAYNAS,Rio Napo,Hydro4,Hydro13,Cuenca Napo
1601060015,188,PUINAHUA,MAZAN,MAYNAS,Rio Napo,Hydro4,Hydro13,Cuenca Napo
1601060054,91,SAN PEDRO DE CAYAPOZA,MAZAN,MAYNAS,Rio Napo,Hydro4,Hydro22,Cuenca Napo
1601060049,334,SALVADOR,MAZAN,MAYNAS,Rio Napo,Hydro4,Hydro13,Cuenca Napo
1601060072,55,NUEVA JERUSALEN,MAZAN,MAYNAS,Rio Napo,Hydro4,Hydro13,Cuenca Napo
1601060006,179,ORO BLANCO,MAZAN,MAYNAS,Rio Napo,Hydro4,Hydro23,Cuenca Napo
1601070065,130,ESPERANZA,"NAPO",MAYNAS,Rio Napo,Hydro4,Hydro23,Cuenca Napo
1601060022,97,SANTA MARTHA,MAZAN,MAYNAS,Rio Napo,Hydro4,Hydro23,Cuenca Napo
1601070002,80,SUNU LLACTA,"NAPO",MAYNAS,Rio Napo,Hydro4,Hydro35,Cuenca Napo
1601070003,248,RUMI TUNI,"NAPO",MAYNAS,Rio Napo,Hydro4,Hydro35,Cuenca Napo
1601070007,129,PUERTO AURORA,"NAPO",MAYNAS,Rio Napo,Hydro4,Hydro35,Cuenca Napo
1601070005,198,PUCAYACU,"NAPO",MAYNAS,Rio Napo,Hydro4,Hydro35,Cuenca Napo
1601070009,65,FLOR DE COCO,"NAPO",MAYNAS,Rio Arabela,Hydro4,Hydro36,Cuenca Napo
1601070008,338,BUENA VISTA,"NAPO",MAYNAS,Rio Arabela,Hydro4,Hydro36,Cuenca Napo
1601070004,77,SHAPAJAL,"NAPO",MAYNAS,Rio Curaray,Hydro4,Hydro36,Cuenca Napo
1601070010,63,BOLIVAR,"NAPO",MAYNAS,Rio Curaray,Hydro4,Hydro36,Cuenca Napo
1601100016,759,ANGOTEROS,TORRES CAUSANA,MAYNAS,Rio Napo,Hydro4,Hydro35,Cuenca Napo
1601100021,289,CAMPO SERIO,TORRES CAUSANA,MAYNAS,Rio Napo,Hydro4,Hydro35,Cuenca Napo
1601100023,320,PUERTO ELVIRA,TORRES CAUSANA,MAYNAS,Rio Napo,Hydro4,Hydro35,Cuenca Napo
1601100013,79,CHINGANA,TORRES CAUSANA,MAYNAS,Rio Napo,Hydro4,Hydro35,Cuenca Napo
1601100014,307,SANTA MARIA DE ANGOTERO,TORRES CAUSANA,MAYNAS,Rio Napo,Hydro4,Hydro35,Cuenca Napo
1601140032,48,NUEVA FLORIDA,TENIENTE MANUEL CLAVERO,PUTUMAYO,Rio Putumayo,Hydro12,Hydro72,Cuenca Putumayo
1601050045,106,YANAYACU,LAS AMAZONAS,MAYNAS,Rio Apayacu,Hydro15,Hydro8,Intercuenca 4977
1601050047,237,COLONIA,LAS AMAZONAS,MAYNAS,Rio Amazonas,Hydro15,Hydro9,Intercuenca 4977
1601050052,139,NUEVO AREQUIPA,LAS AMAZONAS,MAYNAS,Rio Amazonas,Hydro15,Hydro9,Intercuenca 4977
1601050053,238,CANTON,LAS AMAZONAS,MAYNAS,Rio Amazonas,Hydro15,Hydro9,Intercuenca 4977
1601070001,2685,SANTA CLOTILDE,"NAPO",MAYNAS,Rio Napo,Hydro4,Hydro23,Cuenca Napo
1601050043,107,CUZCO,LAS AMAZONAS,MAYNAS,Rio Apayacu,Hydro15,Hydro8,Intercuenca 4977
1601070018,59,MUCHA VISTA,"NAPO",MAYNAS,Rio Curaray,Hydro4,Hydro36,Cuenca Napo
1601070020,183,SANTA MARIA,"NAPO",MAYNAS,Rio Curaray,Hydro4,Hydro36,Cuenca Napo
1601070017,104,NUEVA YARINA  DEL NAPO,"NAPO",MAYNAS,Rio Curaray,Hydro4,Hydro36,Cuenca Napo
1601070015,176,SOLEDAD,"NAPO",MAYNAS,Rio Curaray,Hydro4,Hydro36,Cuenca Napo
1601070084,115,MONTE VERDE,"NAPO",MAYNAS,Rio Napo,Hydro4,Hydro35,Cuenca Napo
1601070026,93,NUEVO DEFENSOR,"NAPO",MAYNAS,Rio Napo,Hydro4,Hydro35,Cuenca Napo
1601070022,189,SAN RAFAEL,"NAPO",MAYNAS,Rio Curaray,Hydro4,Hydro36,Cuenca Napo
1604020056,156,CONDOR,PEBAS,MARISCAL RAMON CASTILLA,Rio Amazonas,Hydro15,Hydro5,Intercuenca 4977
1604020051,117,SAN NICOLAS,PEBAS,MARISCAL RAMON CASTILLA,Rio Amazonas,Hydro15,Hydro5,Intercuenca 4977
1604020050,198,REMANSO,PEBAS,MARISCAL RAMON CASTILLA,Rio Amazonas,Hydro15,Hydro5,Intercuenca 4977
1604020047,160,SANTA ROSA DE PICHANA,PEBAS,MARISCAL RAMON CASTILLA,Rio Amazonas,Hydro15,Hydro5,Intercuenca 4977
1603020021,57,SANTA CLARA,PARINARI,LORETO,Rio Marañon,Hydro6,Hydro38,Intercuenca Medio Bajo Marañón
1603020023,449,SAN JOSE DEL SAMIRIA,PARINARI,LORETO,Rio Marañon,Hydro6,Hydro32,Intercuenca Medio Bajo Marañón
1603020027,80,BOLIVAR,PARINARI,LORETO,Rio Yanaquillo,Hydro6,Hydro37,Intercuenca Medio Bajo Marañón
1603020024,495,LEONCIO PRADO,PARINARI,LORETO,Rio Marañon,Hydro6,Hydro32,Intercuenca Medio Bajo Marañón
1603020025,504,SAN MARTIN DEL TIPISHCA,PARINARI,LORETO,Rio Yanaquillo,Hydro6,Hydro37,Intercuenca Medio Bajo Marañón
1603020006,94,7 DE JUNIO - YURICA,PARINARI,LORETO,Rio Marañon,Hydro6,Hydro38,Intercuenca Medio Bajo Marañón
1604020044,50,SAN JUAN DE OROSA,PEBAS,MARISCAL RAMON CASTILLA,Rio Orosa,Hydro15,Hydro73,Intercuenca 4977
1604020062,235,SANTA AMELIA,PEBAS,MARISCAL RAMON CASTILLA,Rio Amazonas,Hydro15,Hydro73,Intercuenca 4977
1604020043,37,NUEVA VIDA,PEBAS,MARISCAL RAMON CASTILLA,Rio Orosa,Hydro15,Hydro73,Intercuenca 4977
1604020035,95,SANTA ISABEL DE CHAMBIRA,PEBAS,MARISCAL RAMON CASTILLA,Rio Amazonas,Hydro15,Hydro73,Intercuenca 4977
1604020042,100,ZAPATILLA,PEBAS,MARISCAL RAMON CASTILLA,Rio Orosa,Hydro15,Hydro73,Intercuenca 4977
1604020046,53,TRIUNFADOR,PEBAS,MARISCAL RAMON CASTILLA,Rio Amazonas,Hydro15,Hydro5,Intercuenca 4977
1604020023,771,NUEVO PEBAS,PEBAS,MARISCAL RAMON CASTILLA,Rio Amazonas,Hydro15,Hydro5,Intercuenca 4977
1604020019,108,SANTA JULIA,PEBAS,MARISCAL RAMON CASTILLA,Rio Amazonas,Hydro15,Hydro5,Intercuenca 4977
1604020038,64,NUEVO JARDIN,PEBAS,MARISCAL RAMON CASTILLA,Qda Pichanayacu,Hydro15,Hydro5,Intercuenca 4977
1604020048,83,SANTA MARIA DE BREO,PEBAS,MARISCAL RAMON CASTILLA,Rio Amazonas,Hydro15,Hydro5,Intercuenca 4977
1603010034,96,MONTE ALEGRE,"NAUTA",LORETO,Rio Marañon,Hydro5,Hydro29,Intercuenca Bajo Marañón
1603020015,72,PUERTO AMERICA,"NAUTA",LORETO,Rio Marañon,Hydro6,Hydro32,Intercuenca Medio Bajo Marañón
1603010007,272,SAN JUAN DE PURITANIA,"NAUTA",LORETO,Rio Amazonas,Hydro2,Hydro26,Intercuenca 49799
1603010005,238,BUENA UNION,"NAUTA",LORETO,Rio Amazonas,Hydro2,Hydro26,Intercuenca 49799
1603010006,142,2 DE MAYO,"NAUTA",LORETO,Rio Amazonas,Hydro2,Hydro26,Intercuenca 49799
1603010013,124,SANTA MARIA DE FATIMA,"NAUTA",LORETO,Rio Amazonas,Hydro2,Hydro26,Intercuenca 49799
1603010014,353,HIPOLITO UNANUE,"NAUTA",LORETO,Rio Amazonas,Hydro2,Hydro26,Intercuenca 49799
1603010082,64,PE_A NEGRA,"NAUTA",LORETO,Rio Marañon,Hydro5,Hydro29,Intercuenca Bajo Marañón
1603010056,247,SAN MARTIN,"NAUTA",LORETO,Rio Marañon,Hydro6,Hydro32,Intercuenca Medio Bajo Marañón
1603010070,86,BUEN PASTOR,"NAUTA",LORETO,Rio Marañon,Hydro5,Hydro29,Intercuenca Bajo Marañón
1603010074,294,VILLA CONAAN,"NAUTA",LORETO,Rio Marañon,Hydro5,Hydro29,Intercuenca Bajo Marañón
1603010044,97,SAN ANTONIO,"NAUTA",LORETO,Rio Marañon,Hydro5,Hydro29,Intercuenca Bajo Marañón
1603010055,74,ALIANZA,"NAUTA",LORETO,Rio Marañon,Hydro6,Hydro32,Intercuenca Medio Bajo Marañón
1603010037,116,LISBOA,"NAUTA",LORETO,Rio Marañon,Hydro6,Hydro32,Intercuenca Medio Bajo Marañón
1603010084,67,LAS MALVINAS,"NAUTA",LORETO,Rio Marañon,Hydro5,Hydro29,Intercuenca Bajo Marañón
1601030103,144,AYACUCHO TIPISHCA,FERNANDO LORES,MAYNAS,Rio Yarapa,Hydro2,Hydro26,Intercuenca 49799
1601030121,118,SAN JUAN DE YANAYACU,FERNANDO LORES,MAYNAS,Rio Yarapa,Hydro2,Hydro26,Intercuenca 49799
1601030094,184,NUEVO JUNIN,FERNANDO LORES,MAYNAS,Rio Amazonas,Hydro2,Hydro26,Intercuenca 49799
1603010041,102,TUPAC AMARU II,"NAUTA",LORETO,Rio Marañon,Hydro5,Hydro29,Intercuenca Bajo Marañón
1603010024,248,SANTA CRUZ,"NAUTA",LORETO,Rio Marañon,Hydro5,Hydro29,Intercuenca Bajo Marañón
1603010101,51,PUERTO PRADO,"NAUTA",LORETO,Rio Marañon,Hydro5,Hydro29,Intercuenca Bajo Marañón
1603010068,409,9 DE OCTUBRE,"NAUTA",LORETO,Rio Marañon,Hydro5,Hydro29,Intercuenca Bajo Marañón
